PROVNUM,PROVNAME,STATE,COUNTY_NAME,CY_Qtr,days_reported,total_resident_days,avg_daily_census,MDScensus,Total_Nurse_Hours,Total_RN_Hours,Total_Nurse_Care_Hours,Total_RN_Care_Hours,Total_Nurse_Assistant_Hours,Total_Contract_Hours,Total_Nurse_HPRD,RN_HPRD,Nurse_Care_HPRD,RN_Care_HPRD,Nurse_Assistant_HPRD,Contract_Percentage
495210,NORFOLK HEALTH AND REHABILITATION CENTER,VA,Norfolk City,2025Q3,92,15829.0,172.05434782608697,172.05434782608697,46518.75,6909.0,43146.0,4508.5,25106.0,5704.5,2.938830627329585,0.4364773516962537,2.725756522837829,0.2848253206140628,1.5860761892728537,12.26279725916969
495211,MOUNT VERNON HEALTHCARE CENTER,VA,Fairfax,2025Q3,92,11493.0,124.92391304347828,124.92391304347828,40766.0,4780.75,37241.0,1789.5,23203.0,0.0,3.5470286261202477,0.4159705907943966,3.240320194901244,0.1557034716784129,2.018881058035326,0.0
495213,BAYSIDE HEALTH & REHABILITATION CENTER,VA,Virginia Beach City,2025Q3,92,5068.0,55.08695652173913,55.08695652173913,17963.5,3436.25,15760.75,2303.25,9435.5,0.0,3.5444948697711127,0.6780288082083662,3.109855958958169,0.4544692186266771,1.8617797947908443,0.0
495214,AUGUSTA MEDICAL CTR SKILLED CA,VA,Augusta,2025Q3,92,1140.0,12.391304347826088,12.391304347826088,7113.25,3169.25,5763.0,2113.0,2540.0,0.0,6.23969298245614,2.7800438596491226,5.0552631578947365,1.8535087719298249,2.2280701754385963,0.0
495215,"OAK GROVE HEALTH & REHAB CENTER, LLC",VA,Chesapeake City,2025Q3,92,10750.0,116.84782608695652,116.84782608695652,39330.0,7324.25,36550.0,5304.25,21709.0,2776.25,3.658604651162791,0.6813255813953488,3.4,0.4934186046511628,2.019441860465116,7.0588609204169845
495216,STANLEYTOWN HEALTH AND REHABILITATION CENTER,VA,Henry,2025Q3,92,10485.0,113.96739130434784,113.96739130434784,38119.75,4722.25,33767.0,2238.5,22394.0,553.75,3.635646161182642,0.4503814973772055,3.2205054840247973,0.2134954697186457,2.135813066285169,1.4526590546894982
495217,FAIR OAKS HEALTH & REHABILITATION,VA,Fairfax,2025Q3,92,13743.0,149.3804347826087,149.3804347826087,44993.40000000001,5688.370000000002,39446.72000000001,3497.4,22700.28,0.0,3.2739139925780405,0.4139103543622209,2.870313614203595,0.2544859201047806,1.6517703558175072,0.0
495218,BRIAN CENTER OF FINCASTLE,VA,Botetourt,2025Q3,92,4632.0,50.34782608695652,50.34782608695652,20822.560000000005,6652.560000000001,19115.81,5033.81,10333.840000000004,2580.860000000001,4.495371329879103,1.436217616580311,4.126901986183075,1.0867465457685666,2.2309671848013823,12.39453746321298
495220,THE SPRINGS NURSING & REHAB CENTER,VA,Bath,2025Q3,92,5183.0,56.33695652173913,56.33695652173913,18171.659999999996,3636.199999999999,17025.659999999996,2490.2000000000003,10131.79,708.6299999999999,3.5060119621840617,0.701562801466332,3.2849044954659457,0.4804553347482154,1.9548118850086824,3.899643730952484
495221,BRIAN CENTER OF ALLEGHANY,VA,Alleghany,2025Q3,92,7582.0,82.41304347826087,82.41304347826087,29174.39,7421.530000000003,25801.01,5413.5,16903.529999999995,0.0,3.847848852545502,0.9788353996307048,3.402929306251649,0.7139936692165656,2.2294289105776834,0.0
495225,WESTMINSTER CANTERBURY BLUE RI,VA,Albemarle,2025Q3,92,4207.0,45.72826086956522,45.72826086956522,23218.29,5799.999999999998,21904.290000000005,4486.000000000001,14320.240000000003,0.0,5.518966009032565,1.378654623246969,5.206629427145235,1.066318041359639,3.403907772759687,0.0
495226,WAYLAND NURSING AND REHABILITATION CENTER,VA,Charlotte,2025Q3,92,4336.0,47.130434782608695,47.130434782608695,13634.64,2808.25,12311.89,1485.5,7188.620000000001,466.4699999999998,3.144520295202952,0.6476591328413284,2.8394580258302584,0.3425968634686346,1.6578920664206644,3.421212441252573
495227,WESTPORT REHABILITATION AND NURSING CENTER,VA,Henrico,2025Q3,92,16696.0,181.4782608695652,181.4782608695652,58418.5,6985.5,53335.0,4385.5,31575.25,1306.0,3.4989518447532344,0.4183936272160997,3.194477719214183,0.2626677048394825,1.8911865117393387,2.235593176818987
495230,OAKHURST HEALTH & REHABILITATION,VA,Fluvanna,2025Q3,92,4782.0,51.97826086956522,51.97826086956522,14478.78,3529.4600000000014,12983.87,2034.55,8241.489999999998,6256.659999999998,3.027766624843162,0.738071936428273,2.715154746967796,0.4254600585529067,1.7234399832705976,43.21261874273936
495232,KEMPSVILLE HEALTH & REHAB CENTER,VA,Virginia Beach City,2025Q3,92,7885.0,85.70652173913044,85.70652173913044,28056.0,3086.75,25975.75,2434.0,14886.5,1454.75,3.5581483830057072,0.3914711477488903,3.2943246670894104,0.3086873811033608,1.887951807228916,5.185165383518677
495233,POPLAR HILL HEALTH AND REHAB,VA,Fauquier,2025Q3,92,8941.0,97.18478260869566,97.18478260869566,31237.759999999995,3350.6699999999987,29400.020000000004,1897.97,17982.369999999995,1451.4799999999996,3.4937657980091705,0.3747533832904595,3.2882250307571863,0.2122771502069119,2.0112258136673744,4.646555963039602
495234,CYPRESS POINTE REHABILITATION AND NURSING,VA,Virginia Beach City,2025Q3,92,7612.0,82.73913043478261,82.73913043478261,25339.070000000003,4206.729999999999,21016.939999999995,1798.9200000000003,13951.899999999998,105.19,3.32883210719916,0.5526445086705201,2.7610273252758795,0.2363268523384131,1.832882291119285,0.4151296791871208
495235,WILLIAMSBURG POST ACUTE & REHABILITATION,VA,James City,2025Q3,92,8275.0,89.94565217391305,89.94565217391305,25244.160000000003,4593.620000000001,21953.20000000001,2742.4,14341.580000000004,6664.630000000001,3.0506537764350456,0.555120241691843,2.6529546827794577,0.3314078549848943,1.733121450151058,26.400680394990367
495236,CHELSEA REHABILITATION AND HEALTHCARE CENTER,VA,Goochland,2025Q3,92,7025.0,76.3586956521739,76.3586956521739,22681.67,3968.95,20791.67,2534.95,12627.62,18.7,3.228707473309609,0.5649750889679716,2.959668327402136,0.3608469750889679,1.7975259786476867,0.0824454284009951
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,VA,Virginia Beach City,2025Q3,92,15849.0,172.27173913043478,172.27173913043478,49662.5,4517.0,45336.75,2388.5,28010.25,1822.25,3.1334784528992365,0.2850022083412202,2.860543251940185,0.1507035144173134,1.7673197047132312,3.669267556003021
495240,FREDERICKSBURG HEALTH AND REHAB,VA,Spotsylvania,2025Q3,92,13029.0,141.6195652173913,141.6195652173913,44418.64,5910.75,41890.32000000001,4117.209999999999,25601.029999999995,463.73,3.4092132934223653,0.4536610637807967,3.2151600276306707,0.3160035305856166,1.9649267019725225,1.0439986456136432
495241,THALIA GARDENS REHABILITATION AND NURSING,VA,Virginia Beach City,2025Q3,92,10845.0,117.8804347826087,117.8804347826087,35010.06000000001,6270.949999999998,31260.20000000001,4094.0499999999993,18240.49999999999,4281.879999999999,3.2282213001383138,0.5782342093130473,2.8824527431996323,0.3775057630244351,1.6819271553711377,12.230427482843496
495242,HERITAGE HALL - BROOKNEAL,VA,Campbell,2025Q3,92,5116.0,55.60869565217392,55.60869565217392,15446.540000000005,1896.62,13835.540000000005,285.62,9308.190000000002,0.0,3.019261141516811,0.3707232212666145,2.7043666927286947,0.0558287724784988,1.8194272869429249,0.0
495243,STAUNTON POST ACUTE & REHABILITATION,VA,Staunton City,2025Q3,92,11729.0,127.4891304347826,127.4891304347826,38389.51,5838.019999999999,33915.350000000006,3345.72,22151.820000000003,6443.07,3.2730420325688465,0.4977423480262596,2.89158069741666,0.2852519396367977,1.8886367124222017,16.783412968803194
495244,AUTUMN CARE OF MADISON,VA,Madison,2025Q3,92,7469.0,81.18478260869566,81.18478260869566,23811.0,3013.75,21896.5,1905.75,13403.5,1387.25,3.187976971482126,0.4035011380372205,2.931650823403401,0.2551546391752577,1.7945508100147276,5.826088782495486
495246,WOODMONT CENTER,VA,Stafford,2025Q3,92,9205.0,100.05434782608695,100.05434782608695,26958.820000000003,1982.1,25705.929999999997,1273.1399999999996,15155.110000000002,12.0,2.9287148288973386,0.2153286257468767,2.7926051059206944,0.1383096143400325,1.6463997827267791,0.0445123339968143
495247,NANS POINTE REHABILITATION AND NURSING,VA,Suffolk City,2025Q3,92,11673.0,126.8804347826087,126.8804347826087,38976.07000000001,3583.4,35309.49999999999,1922.51,21958.599999999995,3752.190000000001,3.338993403580914,0.3069819240983466,3.0248864901910384,0.1646971643964705,1.8811445215454463,9.626906971380132
495248,BURKE HEALTH & REHABILITATION CENTER,VA,Fairfax,2025Q3,92,10702.0,116.32608695652172,116.32608695652172,34066.25,5806.25,30511.25,3835.5,17751.25,0.0,3.1831666978134927,0.5425387777985423,2.8509857970472807,0.3583909549616894,1.6586852924686974,0.0
495249,FARMVILLE HEALTH & REHAB CENTER,VA,Prince Edward,2025Q3,92,9661.0,105.0108695652174,105.0108695652174,31419.0,3828.5,29806.0,2334.75,19156.25,118.0,3.2521478107856328,0.3962840285684711,3.085187868750647,0.2416675292412793,1.9828433909533172,0.3755689232629937
495250,GALAX HEALTH AND REHAB,VA,Galax City,2025Q3,92,8895.0,96.68478260869566,96.68478260869566,29534.869999999995,2964.05,27457.31,2398.61,18460.76,8.0,3.320390106801573,0.3332265317594154,3.086825182686903,0.2696582349634626,2.0754086565486225,0.0270866267567793
495252,BATTLEFIELD PARK HEALTHCARE CENTER,VA,Petersburg City,2025Q3,92,10288.0,111.82608695652172,111.82608695652172,33727.0,5040.0,31968.25,3281.25,20046.25,4416.0,3.2782853810264387,0.4898911353032659,3.1073337869362363,0.3189395412130638,1.9485079704510109,13.093367331811308
495253,AUTUMN CARE OF NORFOLK,VA,Norfolk City,2025Q3,92,10063.0,109.3804347826087,109.3804347826087,34210.5,3822.75,32155.0,2260.25,20990.75,2377.75,3.399632316406638,0.3798817450064593,3.1953691742025243,0.224609957269204,2.0859336182053068,6.950351500270385
495254,COLONNADES HEALTH CARE CENTER,VA,Albemarle,2025Q3,92,1821.0,19.793478260869566,19.793478260869566,12285.75,2587.29,11541.75,1843.29,7669.38,81.5,6.746705107084019,1.4208072487644152,6.338138385502472,1.0122405271828665,4.211630971993411,0.6633701646216145
495255,SKYVIEW SPRINGS REHAB AND NURSING CENTER,VA,Page,2025Q3,92,10260.0,111.52173913043478,111.52173913043478,26578.16,3088.24,22225.69000000001,2118.24,13439.05,268.33,2.590463937621832,0.3009980506822612,2.1662465886939577,0.2064561403508771,1.3098489278752437,1.0095883236461818
495256,AUTUMN CARE OF CHESAPEAKE,VA,Chesapeake City,2025Q3,92,10161.0,110.44565217391305,110.44565217391305,37710.94,3808.350000000001,35278.19,3229.8500000000013,21502.089999999997,10150.11,3.711341403405176,0.3748007085916742,3.471921070760752,0.3178673358921367,2.1161391595315413,26.915558190806173
495257,THE LAURELS OF WILLOW CREEK,VA,Chesterfield,2025Q3,92,10487.0,113.9891304347826,113.9891304347826,33773.46999999998,4251.31,30581.00000000001,2439.9700000000003,20229.359999999997,6.5,3.2205082483074263,0.4053885763326022,2.916086583388959,0.2326661581005054,1.9289939925622197,0.0192458755348502
495258,AUTUMN CARE OF SUFFOLK,VA,Suffolk City,2025Q3,92,9022.0,98.06521739130434,98.06521739130434,29485.0,2793.5,27755.75,1086.5,16785.0,1288.0,3.2681223675459985,0.3096320106406561,3.0764520062070493,0.1204278430503214,1.8604522278873863,4.368322876038664
495259,HERITAGE HALL GRUNDY,VA,Buchanan,2025Q3,92,10407.0,113.1195652173913,113.1195652173913,31862.209999999992,5732.919999999999,29259.46,4076.9200000000014,20249.55,0.0,3.061613337176899,0.5508715287787066,2.8115172480061497,0.3917478620159509,1.9457624675699048,0.0
495260,BEAUFONT HEALTH AND REHABILITATION CENTER,VA,Richmond City,2025Q3,92,9915.0,107.77173913043478,107.77173913043478,31949.0,3868.25,28894.5,2205.0,19132.25,105.75,3.222289460413515,0.3901412002017145,2.9142208774583964,0.2223903177004538,1.9296268280383255,0.3309962753137813
495261,HERITAGE HALL-LEESBURG,VA,Loudoun,2025Q3,92,13232.0,143.82608695652175,143.82608695652175,46179.53999999998,10564.35,43220.03999999999,8974.6,25857.76,0.0,3.489989419588874,0.7983940447400242,3.266327085852478,0.6782496977025393,1.9541837968561069,0.0
495262,SHENANDOAH NURSING HOME,VA,Augusta,2025Q3,92,7470.0,81.19565217391305,81.19565217391305,25738.25,3318.25,23917.5,1947.75,16259.0,8.0,3.445548862115128,0.4442101740294511,3.2018072289156625,0.2607429718875502,2.176572958500669,0.0310821442794284
495264,BAYSIDE OF POQUOSON HEALTH AND REHAB,VA,Poquoson,2025Q3,92,5126.0,55.71739130434783,55.71739130434783,17657.54,2213.09,16344.3,1477.7600000000004,10443.2,144.0,3.4447015216543115,0.4317381974248927,3.188509559110418,0.2882871634802966,2.037300039016777,0.8155156380786904
495266,HANOVER HEALTH AND REHABILITATION CENTER,VA,Hanover,2025Q3,92,10004.0,108.7391304347826,108.7391304347826,36500.25,3871.25,33067.0,2036.5,19299.25,0.0,3.648565573770492,0.3869702119152339,3.305377848860456,0.2035685725709716,1.929153338664534,0.0
495267,BROOKSIDE REHAB & NURSING CENTER,VA,Fauquier,2025Q3,92,10576.0,114.95652173913044,114.95652173913044,33092.380000000005,7574.519999999998,29491.35,5113.71,17887.989999999998,8788.81,3.129007186081695,0.7161989409984869,2.788516452344932,0.4835202344931921,1.691375756429652,26.55841012341814
495268,WESTMORELAND REHABILITATION & HEALTHCARE CENTER,VA,Westmoreland,2025Q3,92,5568.0,60.52173913043478,60.52173913043478,17901.0,2652.73,16237.000000000002,1412.73,10546.9,50.7,3.214978448275862,0.4764242097701148,2.9161278735632186,0.2537230603448276,1.8941989942528732,0.2832244008714596
495269,THE JEFFERSON,VA,Arlington,2025Q3,92,2287.0,24.858695652173918,24.858695652173918,11463.86,3594.000000000002,10455.86,2586.0000000000005,5803.229999999998,0.0,5.0126191517271526,1.5714910362920864,4.5718670747704415,1.130738959335374,2.5374857892435494,0.0
495270,"ROSEMONT HEALTH & REHAB CENTER, LLC",VA,Virginia Beach City,2025Q3,92,10097.0,109.75,109.75,33660.5,4473.25,30903.0,2899.25,19799.5,1908.75,3.333712984054669,0.443027631969892,3.060612062989007,0.287139744478558,1.960928988808557,5.670593128444319
495272,CANTERBURY REHABILITATION AND HEALTHCARE CENTER,VA,Goochland,2025Q3,92,16223.0,176.33695652173913,176.33695652173913,59374.98,9482.95,52779.73,6022.2,32919.78,538.7,3.659926030943722,0.5845373851938606,3.2533890155951424,0.3712137089317635,2.029204216236208,0.9072845161379424
495273,CONSULATE HEALTH CARE OF NORFOLK,VA,Norfolk City,2025Q3,92,15428.0,167.69565217391303,167.69565217391303,41669.12000000001,4380.1,38954.560000000005,2329.59,25567.92000000001,0.0,2.7008763287529174,0.2839058854031631,2.5249261083743844,0.1509975369458128,1.657241379310345,0.0
495274,VIRGINIA VETERANS CARE CENTER,VA,Roanoke City,2025Q3,92,17245.0,187.44565217391303,187.44565217391303,63750.55,12307.5,61612.3,10169.25,38751.3,102.8,3.696755581327922,0.7136851261235141,3.5727631197448537,0.5896926645404466,2.247103508263265,0.1612535107540248
495275,LOUDOUN REHABILITATION AND NURSING CENTER,VA,Loudoun,2025Q3,92,8617.0,93.66304347826087,93.66304347826087,36891.360000000015,5975.63,34451.200000000004,3926.89,20294.3,963.63,4.281230126494141,0.6934698851108274,3.9980503655564585,0.4557142857142857,2.355146802831612,2.6120750224442784
495276,WALTER REED NURSING & REHABILITATION CENTER,VA,Gloucester,2025Q3,92,13381.0,145.44565217391303,145.44565217391303,50910.81999999999,5579.000000000001,47435.31999999999,2698.0000000000005,29446.42999999999,14445.450000000004,3.804709662954936,0.416934459307974,3.544975711830206,0.2016291756968836,2.200615051191988,28.3740273678562
495277,NASSAWADOX REHABILITATION AND NURSING,VA,Northampton,2025Q3,92,11339.0,123.25,123.25,33772.48,3744.020000000001,31228.95,2020.45,22278.000000000004,1386.8399999999997,2.9784354881382837,0.3301896110768146,2.754118528970809,0.1781859070464767,1.9647235205926448,4.106420375406247
495279,CULPEPER HEALTH & REHABILITATION CENTER,VA,Culpeper,2025Q3,92,15730.0,170.97826086956522,170.97826086956522,52665.5,3924.25,47403.5,1746.75,29730.5,16513.75,3.3480928162746344,0.2494755244755244,3.0135727908455183,0.1110457724094087,1.8900508582326765,31.35591611206577
495280,WESTMINSTER AT LAKE RIDGE,VA,Prince William,2025Q3,92,4135.0,44.94565217391305,44.94565217391305,20217.750000000007,5209.049999999999,18566.500000000004,3557.8,10880.89,0.0,4.889419588875455,1.2597460701330108,4.490084643288998,0.8604111245465538,2.6314123337363964,0.0
495282,LOUISA HEALTH & REHABILITATION CENTER,VA,Louisa,2025Q3,92,7746.0,84.19565217391305,84.19565217391305,26109.75,3882.5,23375.25,2099.5,14810.0,888.75,3.370739736638265,0.5012264394526207,3.017718822618125,0.2710431190291763,1.911954557190808,3.4039008416396173
495283,ROSEDALE HEALTH & REHABILITATION,VA,Henrico,2025Q3,92,10752.0,116.8695652173913,116.8695652173913,31398.82000000001,3569.189999999999,28229.56,2621.3799999999987,17402.35,4479.339999999999,2.9202771577380964,0.3319559151785713,2.625517113095238,0.2438039434523808,1.6185221354166666,14.265950121692464
495286,JAMES RIVER NURSING AND REHABILITATION CENTER,VA,Newport News City,2025Q3,92,12500.0,135.8695652173913,135.8695652173913,48641.79000000001,8225.59,44604.79,6609.839999999999,29474.5,2433.79,3.891343200000001,0.6580472,3.5683832,0.5287871999999999,2.35796,5.003495965095034
495287,"HAMPTON HEALTH & REHAB CENTER, LLC",VA,Hampton City,2025Q3,92,7439.0,80.8586956521739,80.8586956521739,26299.75,5260.0,24696.75,3657.0,14415.75,1126.0,3.5353878209436758,0.7070842855222477,3.3199018685307164,0.4915983331092889,1.9378612716763008,4.281409519101893
495291,SHALOM GARDENS HEALTH & REHABILITATION,VA,Henrico,2025Q3,92,9007.0,97.90217391304348,97.90217391304348,32431.78000000001,7236.659999999999,29121.24999999999,5153.869999999998,16321.569999999998,10327.05,3.60073054291107,0.8034484289996668,3.2331797490840444,0.5722071721994002,1.8120983679360496,31.842378062505357
495293,BERKSHIRE HEALTH & REHABILITATION CENTER,VA,Roanoke,2025Q3,92,15659.0,170.20652173913044,170.20652173913044,48287.25,5686.0,43243.5,3280.25,27039.25,2432.0,3.083673925538029,0.3631138642314324,2.7615748132064626,0.2094801711475828,1.7267545820295038,5.036526205157676
495294,PULASKI HLTH & REHAB CNTR,VA,Pulaski,2025Q3,92,9059.0,98.46739130434784,98.46739130434784,27859.0,5709.25,25554.25,3404.5,14342.5,0.0,3.0752842477094604,0.6302296059167679,2.8208687493100784,0.375814107517386,1.5832321448283475,0.0
495295,RIVERSIDE HEALTH & REHAB CNTR,VA,Danville City,2025Q3,92,15452.0,167.95652173913044,167.95652173913044,48828.0,6305.25,44158.25,2755.75,27345.75,1467.0,3.159979290706705,0.408053973595651,2.85776922081284,0.1783426093709552,1.769722366036759,3.0044236913246496
495296,COURTLAND REHABILITATION AND HEALTHCARE CENTER,VA,Southampton,2025Q3,92,7847.0,85.29347826086956,85.29347826086956,24362.48,3241.5,22524.98,1880.0,14067.73,2998.25,3.1046871415827706,0.4130878042564037,2.870521218299987,0.2395820058621129,1.7927526443226711,12.306834115410254
495297,BOWLING GREEN HEALTH & REHABILITATION CENTER,VA,Caroline,2025Q3,92,10224.0,111.1304347826087,111.1304347826087,31234.5,4484.75,28243.0,2368.5,16836.5,0.0,3.055017605633803,0.4386492566510172,2.7624217527386543,0.2316607981220657,1.6467625195618154,0.0
495299,ELIZABETH ADAM CRUMP HEALTH AND REHAB,VA,Henrico,2025Q3,92,13467.0,146.3804347826087,146.3804347826087,49111.63999999999,5361.890000000001,45555.01,3024.03,30879.330000000005,2443.370000000001,3.646813692730378,0.3981502933095716,3.3827140417316404,0.2245511249721541,2.2929627979505462,4.975134204437077
495300,HERITAGE HALL KING GEORGE,VA,King George,2025Q3,92,9378.0,101.93478260869566,101.93478260869566,27388.17000000001,2665.7500000000005,25320.17,1170.0,16375.980000000003,0.0,2.920470249520154,0.2842557048411175,2.6999541480059714,0.1247600767754318,1.7462124120281513,0.0
495301,HERITAGE HALL FRONT ROYAL,VA,Warren,2025Q3,92,5065.0,55.05434782608695,55.05434782608695,18388.500000000007,1670.7400000000002,17292.250000000004,1094.7399999999998,11650.05,0.0,3.630503455083911,0.3298598223099704,3.414067127344522,0.2161382033563672,2.3001085883514314,0.0
495302,FOREST HEALTH & REHAB CENTER,VA,Lynchburg City,2025Q3,92,7676.0,83.43478260869566,83.43478260869566,27274.21,3155.2100000000005,25343.21,1959.2100000000005,15711.5,569.21,3.553180041688379,0.411048723293382,3.30161672746222,0.2552384054194893,2.046834288692027,2.086989870650699
495303,THREE RIVERS HEALTH & REHAB CENTER,VA,King William,2025Q3,92,4635.0,50.380434782608695,50.380434782608695,15808.36,2464.43,14104.36,1280.43,9010.05,562.4200000000001,3.4106494066882416,0.5317001078748651,3.043011866235167,0.276252427184466,1.9439158576051776,3.5577378045540464
495305,COLISEUM NURSING AND REHABILITATION CENTER,VA,Hampton City,2025Q3,92,12934.0,140.58695652173913,140.58695652173913,44087.07999999999,5226.899999999998,41180.82999999999,3949.650000000001,25712.489999999994,5495.750000000003,3.4086191433431257,0.4041209216019791,3.183920674192051,0.3053695685789392,1.9879766506881085,12.465670214493688
495306,BLUE RIDGE THERAPY CONNECTION,VA,Patrick,2025Q3,92,14979.0,162.81521739130434,162.81521739130434,49730.380000000005,9473.53,44339.54000000002,7091.739999999999,29127.750000000007,7272.039999999997,3.3200066760130853,0.6324541024100407,2.960113492222446,0.473445490353161,1.9445724013619072,14.622932702303896
495308,WATERVIEW HEALTH & REHAB CENTER,VA,Hampton City,2025Q3,92,10450.0,113.58695652173913,113.58695652173913,37285.45000000001,4154.88,33851.450000000004,2303.63,21106.049999999992,7471.290000000001,3.5679856459330157,0.3975961722488038,3.239373205741628,0.2204430622009569,2.019717703349281,20.038084561135776
495309,NORVIEW HEIGHTS REHABILITATION AND NURSING,VA,Norfolk City,2025Q3,92,4943.0,53.72826086956522,53.72826086956522,16079.479999999998,2283.67,13613.699999999992,1142.8900000000003,8449.65,1881.09,3.2529799716771186,0.4620008092251669,2.7541371636657885,0.2312138377503541,1.70941735787983,11.698699211666051
495311,OUR LADY OF HOPE HEALTH CENTER,VA,Henrico,2025Q3,92,6454.0,70.15217391304348,70.15217391304348,28114.750000000007,4400.510000000001,26594.740000000005,2880.5,15498.3,5103.7400000000025,4.356174465447785,0.6818267740935855,4.1206600557793625,0.4463123644251627,2.4013480012395414,18.15324696111472
495312,JOHNSON CNTR/FALCONS LANDING,VA,Loudoun,2025Q3,92,4169.0,45.31521739130435,45.31521739130435,21132.48,2542.5,18978.48,967.25,12353.0,2226.0,5.068956584312785,0.6098584792516191,4.552285919884865,0.2320100743583593,2.9630606860158317,10.53354835778858
495315,WOODSTOCK VALLEY HEALTH AND REHABILITATION,VA,Shenandoah,2025Q3,92,7652.0,83.17391304347827,83.17391304347827,19424.93,1180.5099999999998,17697.389999999992,424.2499999999999,11466.149999999994,0.0,2.538542864610559,0.1542746994249869,2.312779665446941,0.0554430214323052,1.498451385258755,0.0
495316,LYNN CARE CENTER,VA,Warren,2025Q3,92,10093.0,109.70652173913044,109.70652173913044,39670.98999999999,7725.879999999999,34658.81999999999,6260.879999999998,20768.43,9775.07,3.930544932131179,0.7654691370256612,3.433946299415436,0.6203190329931634,2.057706331120578,24.64034802257267
495317,HERITAGE HALL DILLWYN,VA,Buckingham,2025Q3,92,5216.0,56.69565217391305,56.69565217391305,15526.940000000002,2797.17,14243.44,1685.4199999999998,9334.79,47.0,2.97679064417178,0.536267254601227,2.730720858895705,0.323125,1.7896453220858894,0.3026996948529458
495318,BERRY HILL NURSING HOME,VA,Halifax,2025Q3,92,4425.0,48.09782608695652,48.09782608695652,15082.579999999998,3130.2699999999995,13820.919999999996,1932.52,8382.2,806.0799999999999,3.408492655367231,0.707405649717514,3.123371751412428,0.4367276836158191,1.8942824858757064,5.344443722493102
495319,THE VIRGINIAN,VA,Fairfax City,2025Q3,92,5696.0,61.91304347826087,61.91304347826087,24303.15,5491.4,21237.65,2425.9,11548.5,465.4,4.26670470505618,0.9640800561797752,3.728520014044944,0.4258953651685393,2.027475421348315,1.9149780995467665
495320,HERITAGE HALL CLINTWOOD,VA,Dickenson,2025Q3,92,8095.0,87.98913043478261,87.98913043478261,28764.550000000007,2387.75,26595.05,1173.0,18268.98000000001,0.0,3.553372452130946,0.2949660284126004,3.285367510809141,0.1449042618900556,2.2568227300802977,0.0
495321,HERITAGE HALL LEXINGTON,VA,Lexington City,2025Q3,92,5145.0,55.92391304347826,55.92391304347826,15652.000000000004,2944.51,14087.000000000004,1867.51,9480.52,0.0,3.042176870748301,0.5723051506316812,2.7379980563654045,0.3629757045675413,1.842666666666667,0.0
495323,HERITAGE HALL - LAUREL MEADOWS,VA,Carroll,2025Q3,92,5214.0,56.67391304347826,56.67391304347826,16213.030000000004,2491.74,15229.280000000004,1923.74,10466.73,0.0,3.1095186037591107,0.4778941311852704,2.9208438818565408,0.3689566551591868,2.007428078250863,0.0
495324,SEASIDE HHC @ ATLANTIC SHORE,VA,Virginia Beach City,2025Q3,92,3576.0,38.869565217391305,38.869565217391305,16777.870000000003,2389.879999999999,14721.960000000005,821.9699999999996,9171.020000000004,1295.81,4.691798098434005,0.6683109619686799,4.116879194630874,0.2298573825503354,2.564602908277406,7.723328408194841
495325,PHEASANT RIDGE NURSING & REHAB CENTER,VA,Roanoke City,2025Q3,92,8179.0,88.90217391304348,88.90217391304348,28142.19,5808.9,25518.43999999999,3436.49,14840.140000000005,0.0,3.440786159677222,0.7102212984472429,3.119995109426579,0.4201601662794963,1.8144198557280844,0.0
495326,MONROE HEALTH & REHAB CENTER,VA,Albemarle,2025Q3,92,12569.0,136.6195652173913,136.6195652173913,42277.02,7068.38,40050.52,4841.880000000001,23814.89,3047.5199999999995,3.363594558039621,0.5623661389131992,3.186452382846686,0.3852239637202642,1.8947322778263984,7.208455089786366
495327,FOREST HILL HEALTH & REHABILITATION,VA,Richmond City,2025Q3,92,11949.0,129.8804347826087,129.8804347826087,35226.95999999999,6754.69,30942.03,5352.509999999999,19580.14,5693.6500000000015,2.948109465227215,0.5652933299857729,2.589507908611599,0.4479462716545317,1.638642564231316,16.162762838462367
495328,CARRINGTON PLACE OF TAPPAHANNOCK,VA,Essex,2025Q3,92,4740.0,51.52173913043478,51.52173913043478,15851.999999999996,1511.15,15147.999999999996,807.15,10418.9,1510.9999999999998,3.344303797468353,0.3188080168776371,3.1957805907172987,0.1702848101265822,2.198080168776371,9.531920262427455
495330,GREENBRIER REGIONAL MEDICAL CENTER,VA,Chesapeake City,2025Q3,92,8753.0,95.1413043478261,95.1413043478261,25807.4,2391.75,23020.4,1071.5,12749.4,395.9,2.948406260710614,0.2732491717125557,2.6300011424654404,0.1224151719410487,1.4565748886096197,1.5340561234374637
495331,GRAYSON REHABILITATION  AND HEALTH CARE CENTER,VA,Grayson,2025Q3,92,10048.0,109.21739130434784,109.21739130434784,27052.38000000001,6042.4800000000005,25044.480000000003,4550.4800000000005,14546.8,0.0,2.6923148885350328,0.6013614649681529,2.4924840764331213,0.4528742038216561,1.4477308917197451,0.0
495332,RIVERSIDE LIFELONG HEALTH & REHAB SMITHFIELD,VA,Isle Of Wight,2025Q3,92,2770.0,30.108695652173918,30.108695652173918,12272.63,1939.53,10690.6,437.5,6658.42,858.25,4.430552346570398,0.7001913357400722,3.85942238267148,0.157942238267148,2.4037617328519856,6.993203575761674
