PROVNUM,PROVNAME,CITY,STATE,COUNTY_NAME,COUNTY_FIPS,CY_Qtr,WorkDate,MDScensus,Hrs_RNDON,Hrs_RNDON_emp,Hrs_RNDON_ctr,Hrs_RNadmin,Hrs_RNadmin_emp,Hrs_RNadmin_ctr,Hrs_RN,Hrs_RN_emp,Hrs_RN_ctr,Hrs_LPNadmin,Hrs_LPNadmin_emp,Hrs_LPNadmin_ctr,Hrs_LPN,Hrs_LPN_emp,Hrs_LPN_ctr,Hrs_CNA,Hrs_CNA_emp,Hrs_CNA_ctr,Hrs_NAtrn,Hrs_NAtrn_emp,Hrs_NAtrn_ctr,Hrs_MedAide,Hrs_MedAide_emp,Hrs_MedAide_ctr,Hrs_RNDON.1
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230802,357,7.0,7.0,0.0,42.0,42.0,0.0,55.26,49.86,5.4,0.0,0.0,0.0,197.88,137.39,60.49,751.08,626.68,124.4,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230803,356,7.0,7.0,0.0,37.0,37.0,0.0,31.57,31.57,0.0,0.0,0.0,0.0,195.2,145.37,49.83,777.51,621.35,156.16,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230804,356,7.0,7.0,0.0,40.0,40.0,0.0,49.64,47.69,1.95,0.0,0.0,0.0,199.47,137.19,62.28,768.55,628.23,140.32,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230805,355,0.0,0.0,0.0,0.0,0.0,0.0,49.55,44.5,5.05,0.0,0.0,0.0,203.25,116.75,86.5,753.44,598.5,154.94,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230806,356,0.0,0.0,0.0,0.0,0.0,0.0,77.02,77.02,0.0,0.0,0.0,0.0,166.92,99.34,67.58,749.04,621.97,127.07,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230807,357,7.0,7.0,0.0,42.55,42.55,0.0,40.07,40.07,0.0,0.0,0.0,0.0,191.91,120.13,71.78,763.92,643.37,120.55,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230808,359,0.0,0.0,0.0,42.65,42.65,0.0,41.63,39.75,1.88,0.0,0.0,0.0,170.52,124.17,46.35,771.86,680.61,91.25,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230809,357,0.0,0.0,0.0,49.83,49.83,0.0,41.21,36.09,5.12,0.0,0.0,0.0,187.37,142.05,45.32,775.77,654.15,121.62,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230810,359,0.0,0.0,0.0,42.87,42.87,0.0,40.95,40.95,0.0,0.0,0.0,0.0,205.42,161.08,44.34,785.26,629.27,155.99,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230811,355,7.0,7.0,0.0,41.95,41.95,0.0,55.89,55.89,0.0,0.0,0.0,0.0,202.98,140.79,62.19,773.36,611.43,161.93,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230812,356,0.0,0.0,0.0,0.0,0.0,0.0,51.88,51.88,0.0,0.0,0.0,0.0,168.34,97.0,71.34,754.5,597.67,156.83,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230813,355,0.0,0.0,0.0,0.0,0.0,0.0,37.07,37.07,0.0,0.0,0.0,0.0,160.72,86.85,73.87,750.31,653.69,96.62,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230814,354,7.0,7.0,0.0,49.52,49.52,0.0,37.1,37.1,0.0,0.0,0.0,0.0,189.16,133.09,56.07,765.5,643.34,122.16,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230815,355,7.0,7.0,0.0,35.0,35.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,177.58,120.99,56.59,769.61,630.49,139.12,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230816,356,7.0,7.0,0.0,56.2,56.2,0.0,44.92,44.92,0.0,0.0,0.0,0.0,184.09,149.89,34.2,767.21,665.22,101.99,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230817,357,7.0,7.0,0.0,49.93,49.93,0.0,22.4,22.4,0.0,0.0,0.0,0.0,206.34,146.5,59.84,782.93,672.29,110.64,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230818,358,7.0,7.0,0.0,48.93,48.93,0.0,21.03,19.03,2.0,0.0,0.0,0.0,209.59,158.65,50.94,768.87,619.95,148.92,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230819,357,0.0,0.0,0.0,0.0,0.0,0.0,30.71,23.71,7.0,0.0,0.0,0.0,191.73,130.88,60.85,729.24,606.21,123.03,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230820,356,0.0,0.0,0.0,7.0,7.0,0.0,40.12,35.12,5.0,0.0,0.0,0.0,190.84,123.2,67.64,717.57,569.05,148.52,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230821,358,7.0,7.0,0.0,51.0,51.0,0.0,46.43,46.43,0.0,0.0,0.0,0.0,186.02,127.55,58.47,778.42,667.38,111.04,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230822,358,7.0,7.0,0.0,61.08,61.08,0.0,54.5,54.5,0.0,0.0,0.0,0.0,175.02,121.67,53.35,768.5,643.85,124.65,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230823,357,7.0,7.0,0.0,62.8,62.8,0.0,33.71,33.71,0.0,0.0,0.0,0.0,176.82,149.85,26.97,757.89,640.81,117.08,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230824,358,7.0,7.0,0.0,56.9,56.9,0.0,51.48,51.48,0.0,0.0,0.0,0.0,200.85,143.46,57.39,769.82,637.59,132.23,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230825,354,7.0,7.0,0.0,49.5,49.5,0.0,49.7,45.7,4.0,0.0,0.0,0.0,183.95,123.52,60.43,781.03,606.1,174.93,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230826,354,0.0,0.0,0.0,0.0,0.0,0.0,81.8,70.27,11.53,0.0,0.0,0.0,154.87,93.1,61.77,749.79,616.93,132.86,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230827,354,0.0,0.0,0.0,7.0,7.0,0.0,91.0,84.35,6.65,0.0,0.0,0.0,165.38,93.08,72.3,744.0,664.62,79.38,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230828,351,7.0,7.0,0.0,49.97,49.97,0.0,55.2,49.65,5.55,0.0,0.0,0.0,184.1,103.32,80.78,754.88,623.61,131.27,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230829,353,7.0,7.0,0.0,49.22,49.22,0.0,56.86,54.93,1.93,0.0,0.0,0.0,182.05,117.5,64.55,787.92,670.45,117.47,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230830,357,7.0,7.0,0.0,56.98,56.98,0.0,54.89,49.82,5.07,0.0,0.0,0.0,198.71,159.45,39.26,773.98,665.72,108.26,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230831,360,7.0,7.0,0.0,56.97,56.97,0.0,42.45,42.45,0.0,0.0,0.0,0.0,181.75,129.78,51.97,768.8,649.83,118.97,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230901,357,7.0,7.0,0.0,42.0,42.0,0.0,48.84,44.84,4.0,0.0,0.0,0.0,182.03,136.34,45.69,752.25,618.0,134.25,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230902,357,0.0,0.0,0.0,0.0,0.0,0.0,57.43,47.93,9.5,0.0,0.0,0.0,194.15,117.87,76.28,744.98,609.41,135.57,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230903,358,0.0,0.0,0.0,14.0,14.0,0.0,71.8,71.8,0.0,0.0,0.0,0.0,191.92,104.7,87.22,740.27,631.12,109.15,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230904,358,7.0,7.0,0.0,14.0,14.0,0.0,64.93,64.93,0.0,0.0,0.0,0.0,184.3,104.43,79.87,727.94,612.64,115.3,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230905,358,7.0,7.0,0.0,42.52,42.52,0.0,47.14,45.26,1.88,0.0,0.0,0.0,196.43,151.23,45.2,769.35,680.21,89.14,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230906,359,7.0,7.0,0.0,63.8,63.8,0.0,39.93,34.81,5.12,0.0,0.0,0.0,179.09,126.8,52.29,796.59,667.99,128.6,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230907,360,7.0,7.0,0.0,63.65,63.65,0.0,27.93,27.93,0.0,0.0,0.0,0.0,172.77,133.61,39.16,771.15,666.9,104.25,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230908,355,7.0,7.0,0.0,47.87,47.87,0.0,42.87,38.87,4.0,0.0,0.0,0.0,193.11,148.72,44.39,750.72,608.4,142.32,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230909,355,0.0,0.0,0.0,0.0,0.0,0.0,89.29,76.04,13.25,0.0,0.0,0.0,181.15,114.42,66.73,712.65,572.61,140.04,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230910,354,0.0,0.0,0.0,0.0,0.0,0.0,75.42,63.35,12.07,0.0,0.0,0.0,165.01,100.16,64.85,749.68,665.18,84.5,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230911,357,7.0,7.0,0.0,49.9,49.9,0.0,45.31,40.13,5.18,0.0,0.0,0.0,182.12,132.3,49.82,740.53,648.26,92.27,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230912,355,7.0,7.0,0.0,49.18,49.18,0.0,43.85,41.98,1.87,0.0,0.0,0.0,181.58,152.57,29.01,775.16,672.12,103.04,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230913,354,7.0,7.0,0.0,49.0,49.0,0.0,54.09,48.96,5.13,0.0,0.0,0.0,180.14,148.02,32.12,759.45,647.25,112.2,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230914,354,7.0,7.0,0.0,49.0,49.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,179.89,140.45,39.44,772.25,666.92,105.33,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230915,356,7.0,7.0,0.0,42.32,42.32,0.0,35.5,31.5,4.0,0.0,0.0,0.0,178.12,136.11,42.01,783.3,685.12,98.18,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230916,357,0.0,0.0,0.0,0.0,0.0,0.0,51.69,42.19,9.5,0.0,0.0,0.0,182.24,127.79,54.45,749.48,652.8,96.68,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230917,356,0.0,0.0,0.0,0.0,0.0,0.0,45.06,45.06,0.0,0.0,0.0,0.0,175.66,114.06,61.6,759.43,651.93,107.5,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230918,357,7.0,7.0,0.0,35.0,35.0,0.0,49.48,49.48,0.0,0.0,0.0,0.0,199.32,144.15,55.17,764.2,688.38,75.82,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230919,356,7.0,7.0,0.0,42.0,42.0,0.0,59.69,59.69,0.0,0.0,0.0,0.0,180.59,120.17,60.42,769.94,661.32,108.62,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230920,356,7.0,7.0,0.0,42.0,42.0,0.0,38.75,38.75,0.0,0.0,0.0,0.0,195.25,147.28,47.97,768.81,659.35,109.46,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230921,356,7.0,7.0,0.0,35.0,35.0,0.0,34.93,34.93,0.0,0.0,0.0,0.0,200.99,172.16,28.83,796.02,680.14,115.88,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230922,355,7.0,7.0,0.0,42.0,42.0,0.0,32.97,28.97,4.0,0.0,0.0,0.0,195.66,144.55,51.11,788.09,699.84,88.25,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230923,355,0.0,0.0,0.0,7.0,7.0,0.0,68.22,56.72,11.5,0.0,0.0,0.0,188.56,113.93,74.63,746.46,613.06,133.4,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230924,354,0.0,0.0,0.0,7.0,7.0,0.0,84.63,77.63,7.0,0.0,0.0,0.0,178.39,107.24,71.15,755.54,656.04,99.5,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230925,354,7.0,7.0,0.0,42.0,42.0,0.0,43.02,38.02,5.0,0.0,0.0,0.0,194.84,126.97,67.87,794.78,689.09,105.69,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230926,356,7.0,7.0,0.0,42.0,42.0,0.0,56.01,54.48,1.53,0.0,0.0,0.0,191.36,149.0,42.36,783.05,664.18,118.87,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230927,360,7.0,7.0,0.0,49.0,49.0,0.0,41.92,36.45,5.47,0.0,0.0,0.0,194.14,150.03,44.11,790.11,695.96,94.15,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230928,358,7.0,7.0,0.0,42.0,42.0,0.0,42.63,42.63,0.0,0.0,0.0,0.0,163.41,139.11,24.3,787.2,674.37,112.83,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230929,355,7.0,7.0,0.0,35.0,35.0,0.0,44.77,40.77,4.0,0.0,0.0,0.0,175.48,125.88,49.6,731.67,626.17,105.5,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q3,20230930,353,0.0,0.0,0.0,0.0,0.0,0.0,49.68,40.18,9.5,0.0,0.0,0.0,179.28,145.06,34.22,720.76,638.01,82.75,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231001,351,0.0,0.0,0.0,14.0,14.0,0.0,42.67,42.67,0.0,0.0,0.0,0.0,161.23,113.07,48.16,762.75,712.07,50.68,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231002,354,7.0,7.0,0.0,35.0,35.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,180.56,132.07,48.49,745.13,688.51,56.62,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231003,354,7.0,7.0,0.0,49.0,49.0,0.0,50.85,49.1,1.75,0.0,0.0,0.0,206.78,135.58,71.2,774.6,729.6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231004,352,7.0,7.0,0.0,56.62,56.62,0.0,47.62,42.37,5.25,0.0,0.0,0.0,181.16,156.33,24.83,751.89,706.57,45.32,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231005,352,7.0,7.0,0.0,50.47,50.47,0.0,32.52,32.52,0.0,0.0,0.0,0.0,199.3,173.0,26.3,791.78,745.28,46.5,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231006,353,7.0,7.0,0.0,42.88,42.88,0.0,37.32,35.32,2.0,0.0,0.0,0.0,213.37,151.26,62.11,743.67,698.6,45.07,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231007,352,0.0,0.0,0.0,0.0,0.0,0.0,43.05,36.25,6.8,0.0,0.0,0.0,194.11,113.78,80.33,767.44,702.44,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231008,350,0.0,0.0,0.0,21.0,21.0,0.0,61.23,56.03,5.2,0.0,0.0,0.0,146.08,77.05,69.03,730.51,672.69,57.82,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231009,353,7.0,7.0,0.0,49.97,49.97,0.0,60.51,60.51,0.0,0.0,0.0,0.0,180.96,123.19,57.77,805.57,760.57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231010,353,7.0,7.0,0.0,56.07,56.07,0.0,62.38,60.71,1.67,0.0,0.0,0.0,172.23,128.34,43.89,791.0,757.5,33.5,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231011,351,7.0,7.0,0.0,55.95,55.95,0.0,72.56,67.23,5.33,0.0,0.0,0.0,185.37,144.02,41.35,807.31,769.19,38.12,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231012,348,7.0,7.0,0.0,56.78,56.78,0.0,68.73,68.73,0.0,0.0,0.0,0.0,179.96,112.24,67.72,793.47,765.47,28.0,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231013,351,7.0,7.0,0.0,21.17,21.17,0.0,70.12,68.12,2.0,0.0,0.0,0.0,171.32,114.74,56.58,753.18,737.11,16.07,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231014,351,0.0,0.0,0.0,0.0,0.0,0.0,62.02,57.02,5.0,0.0,0.0,0.0,182.75,128.03,54.72,727.45,687.24,40.21,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231015,351,7.0,7.0,0.0,7.0,7.0,0.0,69.7,69.7,0.0,0.0,0.0,0.0,173.44,113.21,60.23,693.51,636.04,57.47,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231016,352,0.0,0.0,0.0,42.5,42.5,0.0,51.0,51.0,0.0,0.0,0.0,0.0,188.83,135.3,53.53,763.34,722.84,40.5,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231017,353,7.0,7.0,0.0,49.12,49.12,0.0,63.69,62.22,1.47,0.0,0.0,0.0,174.54,128.99,45.55,753.15,732.15,21.0,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231018,354,7.0,7.0,0.0,49.18,49.18,0.0,58.48,52.95,5.53,0.0,0.0,0.0,185.29,145.17,40.12,775.02,739.69,35.33,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231019,353,7.0,7.0,0.0,49.87,49.87,0.0,47.1,47.1,0.0,0.0,0.0,0.0,193.65,147.0,46.65,774.75,749.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231020,353,7.0,7.0,0.0,35.23,35.23,0.0,54.03,52.76,1.27,0.0,0.0,0.0,165.53,112.05,53.48,767.75,744.88,22.87,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231021,353,0.0,0.0,0.0,0.0,0.0,0.0,57.88,50.35,7.53,0.0,0.0,0.0,157.17,110.33,46.84,750.49,675.4,75.09,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231022,351,0.0,0.0,0.0,14.0,14.0,0.0,77.18,70.26,6.92,0.0,0.0,0.0,154.95,112.17,42.78,729.71,661.91,67.8,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231023,352,7.0,7.0,0.0,42.62,42.62,0.0,58.38,53.1,5.28,0.0,0.0,0.0,176.65,137.33,39.32,770.39,730.11,40.28,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231024,355,7.0,7.0,0.0,49.8,49.8,0.0,72.29,70.77,1.52,0.0,0.0,0.0,187.92,137.4,50.52,789.42,749.29,40.13,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231025,354,7.0,7.0,0.0,49.87,49.87,0.0,56.31,50.83,5.48,0.0,0.0,0.0,193.86,155.9,37.96,781.12,745.87,35.25,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231026,354,7.0,7.0,0.0,49.98,49.98,0.0,42.15,42.15,0.0,0.0,0.0,0.0,158.36,119.91,38.45,776.03,748.65,27.38,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231027,352,7.0,7.0,0.0,27.68,27.68,0.0,54.14,52.14,2.0,0.0,0.0,0.0,176.15,131.47,44.68,768.39,748.67,19.72,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231028,350,0.0,0.0,0.0,0.0,0.0,0.0,65.05,60.05,5.0,0.0,0.0,0.0,178.51,138.83,39.68,757.89,718.41,39.48,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2023Q4,20231029,349,7.0,7.0,0.0,14.0,14.0,0.0,74.83,74.83,0.0,0.0,0.0,0.0,189.51,132.65,56.86,750.51,682.79,67.72,0.0,0.0,0.0,0.0,0.0,0.0,
